Fri Jan 31 17:15:05 2020
市,确诊,疑似,治愈,死亡
赤峰,2,0,0,0
巴彦淖尔,2,0,0,0
乌兰察布,2,0,0,0
呼伦贝尔,1,0,1,0
兴安盟,1,0,0,0
通辽,1,0,0,0
乌鲁木齐,8,0,0,0
伊犁州,5,0,0,0
吐鲁番,1,0,0,0
第七师,1,0,0,0
第八师石河子,1,0,0,0
阿克苏,1,0,0,0
长春,4,0,1,0
吉林,3,0,0,0
松原,2,0,0,0
延边,2,0,0,0
四平,1,0,0,0
公主岭,1,0,0,0
通化,1,0,0,0
西宁,8,0,0,0
